customer_registration_number,merchandize_category,amount_deposited_via_counter,amount_deposited_via_card,balance_on_complaign_date,transaction_date,complaint_date,restaurant_points,fuel_points,groceries_points,toys_points,cash_back_points,electronics,complained,Order_tyPe,amount,quantity,card_vendor,used_coupon,product_discounted,cust_age,cust_gender
6435226e6432325ca2cb38b9,Baking,0.0,3624405.12,3484.11,2023-03-21,2023-04-04,2,0,0,0,0,0,NO,Order via website,999500.0,3.0,Visa,No,no,18,Male
6435226e6432325ca2cb38b9,Candy,0.0,3624405.12,3484.11,2023-03-21,2023-04-04,2,0,0,0,0,0,NO,Order via website,999500.0,3.0,Visa,No,no,18,Male
6435228f6432325ca2cb38ba,Breakfast,0.0,153216.92,149716.92,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,16,Female
643522b06432325ca2cb38bb,Breakfast,0.0,1045600.0,783806.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,69,Male
643522d16432325ca2cb38bc,Breakfast,0.0,103100.0,67249.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,26,Male
643523126432325ca2cb38bd,Breakfast,0.0,104100.0,47927.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,78,Male
643523316432325ca2cb38be,Frozen,0.0,4500.0,1.0,2023-03-21,2023-04-04,0,1,0,0,0,0,YES,Order via website,3000.0,1.0,Mastercard,No,YEs,89,Male
643523526432325ca2cb38bf,Breakfast,0.0,4100.0,437.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,17,Male
643523736432325ca2cb38c0,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,32,Female
643523966432325ca2cb38c1,Guns and weaponry,0.0,536.0,1.0,2023-03-21,2023-04-04,0,0,1,0,0,0,YES,Pickup,3000.0,1.0,Mastercard,No,YEs,62,Female
643523b86432325ca2cb38c2,,0.0,9500.0,8899.56,2023-03-21,2023-04-04,0,0,3,0,0,0,NO,Pickup,15000.0,27.0,Visa,No,no,47,Female
643523d96432325ca2cb38c3,,0.0,4100.0,6184.67,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,56,Female
643523fb6432325ca2cb38c4,others,0.0,4000.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,40,Male
6435241e6432325ca2cb38c5,Breakfast,0.0,4100.0,454800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,27,Male
6435243f6432325ca2cb38c6,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,59,Male
6435245f6432325ca2cb38c7,Dairy,0.0,3700.0,353.0,2023-03-21,2023-04-04,3,0,1,0,0,0,YES,Pickup,3333.3333,2.6666667,Visa,Yes,YEs,30,Male
6435245f6432325ca2cb38c7,others,0.0,3700.0,353.0,2023-03-21,2023-04-04,3,0,1,0,0,0,YES,Pickup,3333.3333,2.6666667,Visa,Yes,YEs,30,Male
6435245f6432325ca2cb38c7,Fresh Fruits,0.0,3700.0,353.0,2023-03-21,2023-04-04,3,0,1,0,0,0,YES,Pickup,3333.3333,2.6666667,Visa,Yes,YEs,30,Male
643524806432325ca2cb38c8,,0.0,20344.69,12744.69,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,30,Female
643524a26432325ca2cb38c9,Condiment,0.0,4100.0,29.5,2023-03-21,2023-04-04,3,0,5,0,0,0,NO,sender_mno_Airtel,285000.0,21.0,Visa,No,no,25,Female
643524c46432325ca2cb38ca,Personal Care,0.0,772299.0,758124.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,35000.0,1.0,Visa,No,no,2,Female
643524e66432325ca2cb38cb,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,0,Female
643525066432325ca2cb38cc,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,19,Male
643525276432325ca2cb38cd,,0.0,4100.0,4000.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,30,Male
643525486432325ca2cb38ce,Breakfast,0.0,3740.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,12,Male
6435256a6432325ca2cb38cf,Condiment,0.0,4500.0,200.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,76,Female
6435258c6432325ca2cb38d0,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,77,Male
643525af6432325ca2cb38d1,Breakfast,0.0,2100.0,3416.5,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,70,Female
643525af6432325ca2cb38d1,others,0.0,2100.0,3416.5,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,70,Female
643525d16432325ca2cb38d2,Personal Care,0.0,27.0,27.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,89000.0,1.0,Visa,No,no,78,Male
643525f36432325ca2cb38d3,Condiment,44100.0,819100.0,996049.32,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,73,Male
643526156432325ca2cb38d4,Candy,0.0,54100.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,2000.0,3.0,Visa,No,no,41,Male
643526376432325ca2cb38d5,Breakfast,155000.0,148700.0,148700.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,58,Female
6435269f6432325ca2cb38d6,Dairy,0.0,1640.0,1.0,2023-03-21,2023-04-04,1,0,0,0,0,0,YES,Order via website,1100.0,3.0,Visa,No,no,71,Male
643526c66432325ca2cb38d7,,0.0,3700.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,79,Female
643526eb6432325ca2cb38d8,,0.0,2927.09,17651.09,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,223000.0,13.0,Visa,No,no,25,Male
6435270e6432325ca2cb38d9,Condiment,0.0,3700.0,0.4,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,33675.0,23.0,Visa,No,no,92,Male
643527316432325ca2cb38da,,0.0,90527.58,155840.58,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,85000.0,4.0,Visa,No,no,60,Female
643527546432325ca2cb38db,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,29,Female
643527766432325ca2cb38dc,Dairy,0.0,1660.0,6480.2,2023-03-21,2023-04-04,1,1,3,0,1,0,NO,Pickup,18000.0,6.25,Mastercard,Yes,no,42,Male
643527766432325ca2cb38dc,Frozen,0.0,1660.0,6480.2,2023-03-21,2023-04-04,1,1,3,0,1,0,NO,Pickup,18000.0,6.25,Mastercard,Yes,no,42,Male
643527766432325ca2cb38dc,Alcohol,0.0,1660.0,6480.2,2023-03-21,2023-04-04,1,1,3,0,1,0,NO,Pickup,18000.0,6.25,Mastercard,Yes,no,42,Male
643527766432325ca2cb38dc,Fresh Fruits,0.0,1660.0,6480.2,2023-03-21,2023-04-04,1,1,3,0,1,0,NO,Pickup,18000.0,6.25,Mastercard,Yes,no,42,Male
6435279b6432325ca2cb38dd,Breakfast,0.0,4100.0,70000.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,62,Female
6435279b6432325ca2cb38dd,others,0.0,4100.0,70000.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,62,Female
643527bd6432325ca2cb38de,Breakfast,0.0,4100.0,9800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,72,Female
643527de6432325ca2cb38df,Dairy,0.0,1004100.0,225015.0,2023-03-21,2023-04-04,3,0,2,0,0,0,NO,sender_mno_Airtel,93600.0,4.0,Mastercard,No,no,10,Male
643527de6432325ca2cb38df,Meat & Seafood,0.0,1004100.0,225015.0,2023-03-21,2023-04-04,3,0,2,0,0,0,NO,sender_mno_Airtel,93600.0,4.0,Mastercard,No,no,10,Male
643527de6432325ca2cb38df,Candy,0.0,1004100.0,225015.0,2023-03-21,2023-04-04,3,0,2,0,0,0,NO,sender_mno_Airtel,93600.0,4.0,Mastercard,No,no,10,Male
643527de6432325ca2cb38df,Guns and weaponry,0.0,1004100.0,225015.0,2023-03-21,2023-04-04,3,0,2,0,0,0,NO,sender_mno_Airtel,93600.0,4.0,Mastercard,No,no,10,Male
643527de6432325ca2cb38df,Fresh Fruits,0.0,1004100.0,225015.0,2023-03-21,2023-04-04,3,0,2,0,0,0,NO,sender_mno_Airtel,93600.0,4.0,Mastercard,No,no,10,Male
643528036432325ca2cb38e0,Breakfast,0.0,0.0,0.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,74,Female
643528256432325ca2cb38e1,Breakfast,0.0,4100.0,449909.34,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Female
643528256432325ca2cb38e1,others,0.0,4100.0,449909.34,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Female
643528486432325ca2cb38e2,Breakfast,0.0,4100.0,1934.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,81,Male
643528686432325ca2cb38e3,Personal Care,0.0,4100.0,110434.8,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,8000.0,3.0,Visa,No,no,30,Female
643528896432325ca2cb38e4,Breakfast,0.0,4100.0,29800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,66,Male
643528896432325ca2cb38e4,others,0.0,4100.0,29800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,66,Male
643528a96432325ca2cb38e5,,0.0,4100.0,2400.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,30,Male
643528c86432325ca2cb38e6,Breakfast,0.0,4100.0,1926.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,27,Female
643528c86432325ca2cb38e6,others,0.0,4100.0,1926.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,27,Female
643528e76432325ca2cb38e7,Breakfast,0.0,7457.01,7639.48,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,3,Male
643529096432325ca2cb38e8,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,80,Male
6435292b6432325ca2cb38e9,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,72,Male
643529496432325ca2cb38ea,Breakfast,0.0,6100.0,14800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,59,Female
643529886432325ca2cb38eb,Dairy,0.0,4100.0,6456.99,2023-03-21,2023-04-04,1,0,0,0,0,0,NO,sender_mno_Airtel,55000.0,1.0,Mastercard,No,YEs,26,Female
643529886432325ca2cb38eb,Breakfast,0.0,4100.0,6456.99,2023-03-21,2023-04-04,1,0,0,0,0,0,NO,sender_mno_Airtel,55000.0,1.0,Mastercard,No,YEs,26,Female
643529a86432325ca2cb38ec,Breakfast,44100.0,238465.77,235071.84,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,69,Female
643529c76432325ca2cb38ed,Condiment,0.0,4100.0,490.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,37,Female
643529c76432325ca2cb38ed,others,0.0,4100.0,490.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,37,Female
643529e86432325ca2cb38ee,Frozen,0.0,4100.0,87653.19,2023-03-21,2023-04-04,0,1,0,0,0,0,NO,Order via website,13000.0,3.0,Mastercard,No,YEs,88,Female
64352a0a6432325ca2cb38ef,,0.0,3700.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,30,Male
64352a2a6432325ca2cb38f0,Breakfast,0.0,375.36,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,70,Female
64352a4b6432325ca2cb38f1,,0.0,4100.0,49981.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,140000.0,15.0,Visa,No,no,69,Male
64352a6b6432325ca2cb38f2,Guns and weaponry,0.0,74164.99,377682.99,2023-03-21,2023-04-04,0,0,1,0,0,0,NO,Pickup,200000.0,1.0,Visa,No,no,54,Female
64352a8d6432325ca2cb38f3,Breakfast,0.0,1474380.68,1470080.68,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,62,Female
64352ad26432325ca2cb38f4,,0.0,18723.36,4667.89,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,5.0,Visa,No,no,55,Male
64352af56432325ca2cb38f5,others,0.0,3700.0,41.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,99,Male
64352b1a6432325ca2cb38f6,Breakfast,0.0,4100.0,6354.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,61,Female
64352b3b6432325ca2cb38f7,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,50,Female
64352b5d6432325ca2cb38f8,,0.0,403700.0,99333.0,2023-03-21,2023-04-04,2,0,0,0,0,0,NO,Order via website,624000.0,13.0,Visa,No,no,68,Male
64352b826432325ca2cb38f9,Breakfast,0.0,4500.0,1500200.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,10,Female
64352b826432325ca2cb38f9,Condiment,0.0,4500.0,1500200.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,10,Female
64352ba66432325ca2cb38fa,others,0.0,4500.0,11000.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,7.0,Visa,No,no,7,Male
64352bc86432325ca2cb38fb,Breakfast,0.0,3300.0,4000.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,34,Female
64352be86432325ca2cb38fc,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,83,Male
64352be86432325ca2cb38fc,others,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,83,Male
64352c056432325ca2cb38fd,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,87,Female
64352c456432325ca2cb38fe,Dairy,0.0,136.0,165836.0,2023-03-21,2023-04-04,1,0,0,0,0,0,NO,sender_mno_Airtel,3000.0,5.0,Mastercard,No,YEs,60,Male
64352c656432325ca2cb38ff,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Male
64352c656432325ca2cb38ff,others,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Male
64352c866432325ca2cb3900,,0.0,203700.0,289000.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,3.0,Visa,No,no,57,Female
64352ca86432325ca2cb3901,,0.0,3700.0,395.4,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,93,Female
64352ccc6432325ca2cb3902,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Female
64352ccc6432325ca2cb3902,others,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,35,Female
64352cee6432325ca2cb3903,,0.0,344108.0,337008.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,7.0,Visa,No,no,87,Female
64352d0b6432325ca2cb3904,Candy,0.0,253700.0,160.18,2023-03-21,2023-04-04,0,0,0,0,1,0,YES,sender_mno_Airtel,24833.334,2.3333333,Visa,No,no,80,Male
64352d0b6432325ca2cb3904,Alcohol,0.0,253700.0,160.18,2023-03-21,2023-04-04,0,0,0,0,1,0,YES,sender_mno_Airtel,24833.334,2.3333333,Visa,No,no,80,Male
64352d0b6432325ca2cb3904,Personal Care,0.0,253700.0,160.18,2023-03-21,2023-04-04,0,0,0,0,1,0,YES,sender_mno_Airtel,24833.334,2.3333333,Visa,No,no,80,Male
64352d2f6432325ca2cb3905,Breakfast,14100.0,13200.0,13200.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,9,Female
64352d546432325ca2cb3906,others,0.0,444100.0,237701.25,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,4.0,Visa,No,no,6,Male
64352d746432325ca2cb3907,Breakfast,0.0,4100.0,117844.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,1.0,Visa,No,no,75,Male
64352d976432325ca2cb3908,Dairy,0.0,2292105.01,4562.01,2023-03-21,2023-04-04,1,0,0,0,3,0,YES,Walk In,48101.695,3.4,Visa,No,no,41,Male
64352d976432325ca2cb3908,Bread,0.0,2292105.01,4562.01,2023-03-21,2023-04-04,1,0,0,0,3,0,YES,Walk In,48101.695,3.4,Visa,No,no,41,Male
64352d976432325ca2cb3908,Cheese & Butter,0.0,2292105.01,4562.01,2023-03-21,2023-04-04,1,0,0,0,3,0,YES,Walk In,48101.695,3.4,Visa,No,no,41,Male
64352d976432325ca2cb3908,Candy,0.0,2292105.01,4562.01,2023-03-21,2023-04-04,1,0,0,0,3,0,YES,Walk In,48101.695,3.4,Visa,No,no,41,Male
64352d976432325ca2cb3908,Alcohol,0.0,2292105.01,4562.01,2023-03-21,2023-04-04,1,0,0,0,3,0,YES,Walk In,48101.695,3.4,Visa,No,no,41,Male
64352dbb6432325ca2cb3909,Breakfast,0.0,3740.0,226807.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,50,Female
64352dde6432325ca2cb390a,Breakfast,0.0,707302.76,39731.76,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,81,Female
64352e016432325ca2cb390b,Candy,15000.0,22609.77,2814.77,2023-03-21,2023-04-04,0,0,1,0,0,0,NO,Pickup,4500.0,2.0,Mastercard,No,YEs,88,Female
64352e016432325ca2cb390b,Guns and weaponry,15000.0,22609.77,2814.77,2023-03-21,2023-04-04,0,0,1,0,0,0,NO,Pickup,4500.0,2.0,Mastercard,No,YEs,88,Female
64352e236432325ca2cb390c,Bread,0.0,1214607.28,1013061.5,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,243704.08,15.0,Visa,No,no,84,Male
64352e236432325ca2cb390c,Cheese & Butter,0.0,1214607.28,1013061.5,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,243704.08,15.0,Visa,No,no,84,Male
64352e236432325ca2cb390c,Condiment,0.0,1214607.28,1013061.5,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,243704.08,15.0,Visa,No,no,84,Male
64352e446432325ca2cb390d,Breakfast,0.0,4100.0,0.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,11,Female
64352e866432325ca2cb390e,,0.0,816.77,16.77,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,11,Male
64352ea66432325ca2cb390f,Breakfast,0.0,43540.91,18202.91,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,54,Male
64352ec56432325ca2cb3910,Baking,0.0,54415.0,55069.9,2023-03-21,2023-04-04,0,0,0,0,1,0,NO,Walk In,200000.0,6.0,Visa,No,no,88,Female
64352ec56432325ca2cb3910,Alcohol,0.0,54415.0,55069.9,2023-03-21,2023-04-04,0,0,0,0,1,0,NO,Walk In,200000.0,6.0,Visa,No,no,88,Female
64352ec56432325ca2cb3910,Condiment,0.0,54415.0,55069.9,2023-03-21,2023-04-04,0,0,0,0,1,0,NO,Walk In,200000.0,6.0,Visa,No,no,88,Female
64352ee56432325ca2cb3911,Frozen,0.0,397488.57,393188.57,2023-03-21,2023-04-04,0,1,0,0,0,0,YES,sender_mno_Airtel,45000.0,3.0,Visa,No,no,27,Female
64352f046432325ca2cb3912,Breakfast,0.0,261000.0,255700.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,73,Male
64352f246432325ca2cb3913,,95.0,17.82,112.14,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,4,Male
64352f436432325ca2cb3914,Breakfast,0.0,3892100.0,3887800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,90,Male
64352f636432325ca2cb3915,Personal Care,0.0,4100.0,3144.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,15000.0,3.0,Visa,No,no,83,Male
64352f816432325ca2cb3916,,0.0,3700.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,2.0,Visa,No,no,45,Female
64352fa06432325ca2cb3917,Dairy,0.0,4500.0,101011.48,2023-03-21,2023-04-04,1,0,0,0,3,0,NO,Order via website,283000.0,7.0,Visa,No,no,72,Male
64352fc36432325ca2cb3918,Snack,0.0,4100.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,146000.0,4.0,Visa,No,no,45,Male
64352fe56432325ca2cb3919,Breakfast,0.0,404100.0,347927.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,42,Male
643530076432325ca2cb391a,Bread,0.0,0.0,0.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,72,Female
643530076432325ca2cb391a,Condiment,0.0,0.0,0.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,72,Female
643530296432325ca2cb391b,others,14100.0,18300.0,1.01,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,21,Female
6435306e6432325ca2cb391c,,0.0,4100.0,123863.99,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,2.0,Visa,No,no,22,Male
6435308f6432325ca2cb391d,,0.0,1342705.0,1423005.0,2023-03-21,2023-04-04,0,0,0,0,0,0,NO,Other,1.0,6.0,Visa,No,no,17,Male
643530b06432325ca2cb391e,Breakfast,0.0,3300.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,22,Female
643530b06432325ca2cb391e,others,0.0,3300.0,1.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,22,Female
643530d16432325ca2cb391f,Breakfast,0.0,4100.0,490680.2,2023-03-21,2023-04-04,0,0,0,0,1,0,NO,Order via website,2666.6667,2.0,Visa,No,no,26,Male
643530d16432325ca2cb391f,Alcohol,0.0,4100.0,490680.2,2023-03-21,2023-04-04,0,0,0,0,1,0,NO,Order via website,2666.6667,2.0,Visa,No,no,26,Male
643530d16432325ca2cb391f,others,0.0,4100.0,490680.2,2023-03-21,2023-04-04,0,0,0,0,1,0,NO,Order via website,2666.6667,2.0,Visa,No,no,26,Male
643530f46432325ca2cb3920,Frozen,0.0,144879.0,210002.0,2023-03-21,2023-04-04,0,1,0,0,0,0,NO,Pickup,7000.0,7.0,Visa,No,no,12,Male
643531166432325ca2cb3921,Breakfast,0.0,14100.0,9800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,91,Male
6435313a6432325ca2cb3922,,0.0,44100.0,4995.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,6.0,Visa,No,no,17,Female
6435315b6432325ca2cb3923,Baking,0.0,1.0,2582.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,489000.0,5.0,Visa,No,no,16,Male
6435317d6432325ca2cb3924,Breakfast,0.0,4500.0,4996.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,52,Male
6435319f6432325ca2cb3925,Breakfast,0.0,4500.0,198658.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,89,Male
6435319f6432325ca2cb3925,others,0.0,4500.0,198658.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,89,Male
643531c16432325ca2cb3926,Condiment,0.0,1182.0,1.0,2023-03-21,2023-04-04,0,0,1,0,0,0,YES,Pickup,11501500.0,5.0,Mastercard,No,YEs,34,Male
643531c16432325ca2cb3926,Guns and weaponry,0.0,1182.0,1.0,2023-03-21,2023-04-04,0,0,1,0,0,0,YES,Pickup,11501500.0,5.0,Mastercard,No,YEs,34,Male
643531e16432325ca2cb3927,Frozen,0.0,190.0,1.25,2023-03-21,2023-04-04,0,1,0,0,0,0,YES,Order via website,1250.0,2.0,Mastercard,No,YEs,88,Female
643531e16432325ca2cb3927,others,0.0,190.0,1.25,2023-03-21,2023-04-04,0,1,0,0,0,0,YES,Order via website,1250.0,2.0,Mastercard,No,YEs,88,Female
643532026432325ca2cb3928,Breakfast,0.0,4100.0,64707.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,64,Male
643532026432325ca2cb3928,others,0.0,4100.0,64707.99,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,64,Male
643532246432325ca2cb3929,Condiment,0.0,961.66,1.65,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,5,Female
643532466432325ca2cb392a,Breakfast,0.0,4100.0,99800.0,2023-03-21,2023-04-04,0,0,0,0,0,0,YES,Other,1.0,1.0,Visa,No,no,5,Male
643532696432325ca2cb392b,Dairy,0.0,1071.0,151.0,2023-03-21,2023-04-04,1,0,2,0,3,0,YES,Order via website,169500.0,6.0,Visa,No,no,12,Male
643532696432325ca2cb392b,Baking,0.0,1071.0,151.0,2023-03-21,2023-04-04,1,0,2,0,3,0,YES,Order via website,169500.0,6.0,Visa,No,no,12,Male
